fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,ID
3.84001979,4.062767843,4.584316545,5.468956194,4.735122456,4.916356721,4.772983167,4.392434406,6.612102488,4.184996138,7.136704658,6,609
5.275896699,3.392600311,6.381020634,4.972476962,4.905099056,5.872365319,5.320173392,5.823023833,5.510969691,4.30298538,3.85237842,6,610
7.803040059,4.174462431,6.432355036,5.114328171,4.862604906,3.960348123,4.073795658,7.041674086,2.855296473,4.30298538,4.040054205,5,611
4.529240706,5.626492084,3.608962897,4.901551358,4.777616606,5.203159301,4.468988598,4.869297549,5.057562068,4.656953105,4.60308156,5,612
4.931286241,4.230309726,5.559670193,4.263220917,4.373922182,4.438352422,4.468988598,4.710343168,4.668926963,5.482877798,4.415405775,6,613
5.505637004,6.268735969,4.532982143,4.759700148,6.286158929,4.438352422,6.718548412,5.081236723,2.142798781,9.140544293,4.790757345,5,614
5.73537731,5.403102906,6.175683024,4.830625753,4.820110756,6.159167899,5.745765789,6.564810944,6.223467383,4.479969242,4.321567882,6,615
5.73537731,5.403102906,6.175683024,4.830625753,4.820110756,6.159167899,5.745765789,6.564810944,6.223467383,4.479969242,4.321567882,5,616
6.826643761,3.783531371,6.227017426,4.759700148,4.820110756,4.820755861,4.438589141,5.77003904,3.179159061,6.603775595,4.415405775,5,617
6.769208685,4.621240786,6.175683024,5.114328171,5.73373498,3.864747263,4.104195115,7.041674086,3.826884236,5.246899314,4.790757345,6,618
6.711773608,4.118615137,5.713673401,4.830625753,5.011334431,4.055948983,4.073795658,6.087947801,3.567794166,5.836845523,3.946216312,5,619
4.988721317,5.068019141,4.840988558,5.610807403,4.756369531,5.011957581,6.992143524,5.452130278,4.733699481,4.715947726,4.040054205,5,620
4.931286241,5.179713729,4.789654156,5.610807403,4.798863681,4.820755861,6.748947868,5.452130278,4.798471998,4.774942347,4.040054205,5,621
5.965117615,5.291408318,4.738319753,4.546923335,4.841357831,4.342751562,4.560186969,5.346160691,3.826884236,4.361980001,4.133892097,5,622
4.758981012,4.900477258,4.892322961,5.25617938,4.777616606,5.48996188,4.955379909,5.346160691,6.158694866,6.780759457,6.573677302,5,623
4.127195172,5.905728555,3.608962897,7.171170703,5.77622913,5.48996188,5.350572849,6.564810944,5.964377313,5.364888556,4.790757345,6,624
4.127195172,5.905728555,3.608962897,7.171170703,5.77622913,5.48996188,5.350572849,6.564810944,5.964377313,5.364888556,4.790757345,5,625
5.275896699,5.403102906,5.097660571,4.759700148,5.22380518,3.960348123,4.043396201,6.087947801,5.316652138,4.008012275,3.758540527,5,626
5.275896699,5.403102906,5.097660571,4.759700148,5.22380518,3.960348123,4.043396201,6.087947801,5.316652138,4.008012275,3.758540527,5,627
5.218461623,5.068019141,4.943657363,4.972476962,5.202558106,4.151549843,4.529787512,5.452130278,4.733699481,4.656953105,3.946216312,5,628
4.586675782,5.877804908,4.789654156,4.830625753,5.500017155,5.39436102,6.14095873,4.816312755,4.345064376,4.715947726,3.946216312,6,629
5.218461623,5.068019141,4.943657363,4.972476962,5.202558106,4.151549843,4.529787512,5.452130278,4.733699481,4.656953105,3.946216312,5,630
6.194857921,3.615989488,6.381020634,5.114328171,5.372534705,3.960348123,4.164994029,6.087947801,4.604154446,4.833936968,4.133892097,6,631
4.586675782,4.342004314,4.327644533,5.327104985,4.990087356,5.48996188,4.894580995,4.816312755,5.057562068,4.479969242,5.072271022,5,632
6.022552692,7.273987266,4.738319753,5.610807403,5.372534705,4.533953282,6.201757644,7.253613261,5.770059761,4.892931589,5.822974162,6,633
4.758981012,4.006920548,4.68698535,4.546923335,4.692628306,7.879983375,6.688148955,4.816312755,4.733699481,4.538963863,4.133892097,4,634
5.218461623,6.74343797,3.608962897,4.192295312,4.522651707,5.776764459,4.590586426,4.286464819,4.733699481,4.361980001,4.321567882,5,635
5.73537731,6.966827148,5.046326168,4.901551358,4.968840281,6.350369618,8.056124517,5.611084659,4.539381928,4.243990759,4.040054205,5,636
5.677942234,6.994750795,4.994991766,4.830625753,4.926346131,6.445970478,7.995325603,5.558099865,4.539381928,4.243990759,4.040054205,5,637
4.644110859,7.162292678,4.224975728,4.759700148,6.179923554,4.151549843,4.286591856,4.816312755,5.251879621,4.951926209,4.790757345,5,638
5.333331775,3.671836782,5.405666986,4.546923335,4.565145857,5.872365319,5.320173392,5.134221517,4.150746823,9.140544293,4.884595237,7,639
5.907682539,5.068019141,5.919011011,4.830625753,4.650134156,5.011957581,4.803382624,6.246902182,5.510969691,4.774942347,4.040054205,6,640
5.677942234,5.347255612,5.867676609,4.830625753,4.650134156,5.48996188,5.654567419,6.299886976,5.964377313,4.833936968,4.133892097,5,641
5.907682539,5.068019141,5.919011011,4.830625753,4.650134156,5.011957581,4.803382624,6.246902182,5.510969691,4.774942347,4.040054205,5,642
5.677942234,5.347255612,5.867676609,4.830625753,4.650134156,5.48996188,5.654567419,6.299886976,5.964377313,4.833936968,4.133892097,5,643
5.907682539,5.068019141,5.919011011,4.830625753,4.650134156,5.011957581,4.803382624,6.246902182,5.510969691,4.774942347,4.040054205,5,644
4.701545935,5.626492084,4.122306923,7.454873122,5.585005455,3.960348123,3.921798373,5.876008627,5.381424656,5.187904693,4.696919452,5,645
4.414370553,5.794033967,3.86563491,5.752658612,5.415028855,4.055948983,4.195393486,5.240191104,5.575742208,4.833936968,4.696919452,7,646
4.988721317,6.771361618,3.6602973,4.759700148,4.628887082,3.960348123,4.012996744,4.975267136,5.057562068,4.538963863,5.541460485,5,647
5.218461623,4.732935375,5.148994973,5.185253776,4.543898782,4.438352422,4.438589141,4.816312755,5.122334586,5.069915451,5.72913627,4,648
4.069760095,4.397851609,4.994991766,9.29893884,4.586392932,5.776764459,8.086523974,3.968556057,4.021201788,4.479969242,5.822974162,7,649
6.36716315,4.453698903,5.611004596,4.759700148,5.39378178,4.247150703,4.560186969,5.981978214,2.272343816,4.067006896,4.22772999,6,650
5.850247463,6.966827148,4.892322961,4.972476962,5.35128763,6.828373917,8.299320172,7.253613261,5.640514726,5.069915451,5.72913627,5,651
9.353787121,4.062767843,6.945699062,8.51875719,5.181311031,5.58556274,5.745765789,5.452130278,2.855296473,6.072824006,9.201138293,5,652
5.620507157,3.89522596,6.637692646,5.185253776,4.820110756,4.342751562,4.499388055,5.452130278,3.762111718,4.30298538,6.47983941,5,653
5.161026546,4.67708808,6.021679816,4.901551358,4.713875381,4.151549843,4.468988598,5.611084659,3.503021648,3.831028412,4.133892097,6,654
5.792812386,5.123866435,4.48164774,5.25617938,4.990087356,5.39436102,5.198575565,6.935704499,3.891656753,4.715947726,4.040054205,5,655
6.36716315,4.453698903,5.611004596,4.759700148,5.39378178,4.247150703,4.560186969,5.981978214,2.272343816,4.067006896,4.22772999,5,656
7.113819143,4.844629963,6.637692646,4.192295312,4.692628306,5.6811636,4.864181538,5.664069453,2.466661368,5.128910072,5.072271022,5,657
4.356935477,4.956324552,3.968303715,4.192295312,4.713875381,3.960348123,4.195393486,5.293175897,5.057562068,5.895840144,4.22772999,7,658
4.299500401,6.74343797,3.711631702,6.320063449,5.181311031,3.960348123,3.982597287,5.134221517,5.640514726,4.479969242,5.541460485,6,659
4.356935477,4.956324552,3.968303715,4.192295312,4.713875381,3.960348123,4.195393486,5.293175897,5.057562068,5.895840144,4.22772999,4,660
4.529240706,4.397851609,5.200329376,4.334146521,4.841357831,4.916356721,4.864181538,5.558099865,4.992789551,4.892931589,3.664702635,6,661
4.356935477,5.235561024,3.916969313,4.334146521,4.756369531,4.342751562,4.408189684,5.240191104,5.316652138,5.246899314,4.22772999,5,662
6.022552692,3.615989488,5.970345414,4.47599773,4.203945582,3.960348123,3.982597287,5.346160691,3.243931578,5.777850902,4.790757345,6,663
7.171254219,4.28615702,6.278351829,4.617848939,5.096322731,4.916356721,5.228975022,6.723765325,3.179159061,5.01092083,4.790757345,6,664
5.620507157,5.347255612,4.327644533,4.617848939,4.926346131,5.872365319,5.04657828,5.717054246,3.891656753,4.420974621,4.321567882,5,665
4.988721317,4.788782669,5.457001388,4.47599773,7.858442476,4.055948983,4.073795658,5.664069453,4.150746823,4.656953105,4.133892097,5,666
6.711773608,3.951073254,5.919011011,4.617848939,4.883851981,4.055948983,4.043396201,6.087947801,2.596206403,5.01092083,3.85237842,6,667
5.965117615,6.129117733,5.816342206,4.830625753,4.395169257,4.916356721,4.529787512,4.922282342,3.956429271,4.479969242,5.541460485,6,668
6.711773608,3.951073254,5.919011011,4.617848939,4.883851981,4.055948983,4.043396201,6.087947801,2.596206403,5.01092083,3.85237842,5,669
4.184630248,4.28615702,4.840988558,4.972476962,4.905099056,6.350369618,4.955379909,4.551388787,4.668926963,4.538963863,4.60308156,6,670
4.931286241,6.129117733,4.68698535,4.405072126,4.713875381,3.960348123,3.982597287,5.028251929,4.280291858,4.184996138,4.133892097,5,671
5.850247463,8.977329743,5.354332583,4.617848939,4.820110756,6.541571338,8.177722345,5.664069453,3.956429271,4.243990759,4.133892097,5,672
4.931286241,6.129117733,4.68698535,4.405072126,4.713875381,3.960348123,3.982597287,5.028251929,4.280291858,4.184996138,4.133892097,5,673
6.424598226,4.28615702,5.713673401,4.759700148,4.926346131,4.151549843,4.104195115,5.876008627,3.503021648,5.069915451,3.946216312,5,674
5.563072081,4.342004314,5.611004596,4.759700148,4.501404632,4.629554142,4.529787512,5.876008627,4.668926963,4.951926209,4.790757345,6,675
6.424598226,4.28615702,5.713673401,4.759700148,4.926346131,4.151549843,4.104195115,5.876008627,3.503021648,5.069915451,3.946216312,5,676
5.161026546,6.520048793,4.173641325,4.830625753,4.926346131,4.629554142,4.529787512,5.611084659,5.575742208,3.949017654,4.509243667,6,677
4.988721317,6.408354204,4.122306923,5.043402567,4.862604906,7.784382515,6.232157101,5.823023833,6.093922348,4.243990759,4.60308156,5,678
6.424598226,3.504294899,5.919011011,5.539881799,4.416416332,5.39436102,5.076977737,5.240191104,3.826884236,4.30298538,4.22772999,5,679
7.860475136,4.453698903,6.586358244,4.546923335,4.628887082,4.916356721,4.803382624,6.935704499,3.373476613,4.008012275,3.664702635,5,680
4.816416088,4.565393492,4.789654156,4.759700148,5.138816881,5.011957581,4.468988598,4.710343168,4.345064376,4.008012275,4.790757345,5,681
5.10359147,4.621240786,5.200329376,4.795162951,4.798863681,6.541571338,5.350572849,5.664069453,5.122334586,4.30298538,4.415405775,6,682
4.873851164,6.408354204,4.789654156,5.043402567,4.395169257,3.960348123,4.043396201,5.134221517,5.381424656,4.420974621,5.822974162,5,683
5.850247463,7.525300091,5.251663778,4.830625753,4.798863681,6.828373917,8.208121802,5.664069453,4.604154446,3.949017654,4.040054205,5,684
4.873851164,6.408354204,4.789654156,5.043402567,4.395169257,3.960348123,4.043396201,5.134221517,5.381424656,4.420974621,5.822974162,5,685
4.299500401,5.682339378,4.532982143,4.47599773,4.628887082,4.725155002,4.803382624,5.134221517,5.834832278,4.656953105,3.758540527,5,686
5.448201928,5.626492084,4.789654156,5.398030589,5.160063956,4.725155002,4.74258371,6.617795737,4.798471998,4.597958484,4.321567882,5,687
4.644110859,5.738186672,3.814300508,4.334146521,3.970227758,3.864747263,3.860999459,4.710343168,5.575742208,3.890023033,4.040054205,5,688
4.873851164,4.174462431,6.073014219,4.47599773,6.477382603,3.960348123,4.104195115,5.452130278,4.928017033,7.311711045,4.040054205,5,689
4.47180563,8.670169625,3.608962897,6.213675042,5.202558106,3.960348123,4.012996744,4.922282342,7.065510111,4.30298538,5.259946807,5,690
5.505637004,7.190216325,4.840988558,5.043402567,4.990087356,4.629554142,6.414553842,6.617795737,6.093922348,4.30298538,4.415405775,3,691
5.161026546,4.788782669,6.227017426,4.617848939,10,5.011957581,5.472170677,5.611084659,3.179159061,8.019646496,3.664702635,5,692
5.390766852,4.732935375,5.251663778,5.185253776,4.926346131,5.48996188,7.296138093,5.876008627,5.057562068,4.774942347,4.040054205,5,693
5.390766852,4.67708808,5.200329376,5.114328171,4.926346131,5.776764459,7.387336464,5.876008627,4.992789551,4.715947726,4.040054205,5,694
3.150798873,4.67708808,3.711631702,4.121369707,3.863992383,5.203159301,4.924980452,2.53796663,8.814368084,4.774942347,7.23054255,5,695
4.242065324,5.682339378,3.711631702,4.688774544,4.543898782,4.247150703,4.34739077,5.240191104,6.029149831,5.069915451,4.133892097,6,696
4.242065324,5.682339378,3.711631702,4.688774544,4.543898782,4.247150703,4.34739077,5.240191104,6.029149831,5.069915451,4.133892097,6,697
5.620507157,5.486873848,5.046326168,5.468956194,4.990087356,5.203159301,5.776165246,6.776750118,4.992789551,4.243990759,4.321567882,6,698
6.99894899,4.174462431,6.432355036,4.688774544,4.650134156,3.960348123,4.164994029,5.981978214,3.697339201,4.774942347,5.3537847,5,699
6.309728074,7.748689268,5.816342206,5.25617938,4.756369531,5.967966179,6.262556557,5.876008627,3.503021648,4.479969242,4.696919452,6,700
4.242065324,5.682339378,3.711631702,4.688774544,4.543898782,4.247150703,4.34739077,5.240191104,6.029149831,5.069915451,4.133892097,6,701
4.242065324,5.626492084,3.711631702,4.688774544,4.565145857,4.342751562,4.286591856,5.134221517,6.029149831,5.069915451,4.040054205,6,702
4.529240706,4.174462431,6.073014219,5.043402567,4.692628306,5.58556274,6.14095873,5.240191104,5.057562068,5.246899314,4.22772999,6,703
5.448201928,6.324583263,3.814300508,4.334146521,4.798863681,3.864747263,4.012996744,5.664069453,4.863244516,4.30298538,4.321567882,4,704
5.046156393,7.83246021,4.378978935,7.454873122,4.692628306,4.533953282,5.228975022,6.193917389,5.381424656,4.008012275,4.509243667,4,705
4.242065324,6.408354204,4.019638118,4.617848939,5.117569806,4.438352422,4.164994029,4.392434406,5.575742208,3.890023033,4.60308156,5,706
4.47180563,4.788782669,4.584316545,5.327104985,4.777616606,5.011957581,4.712184254,4.922282342,5.381424656,4.126001517,5.072271022,5,707
4.701545935,5.095942788,4.224975728,4.972476962,4.586392932,4.533953282,4.65138534,4.604373581,5.187107103,4.715947726,6.10448784,5,708
5.792812386,3.783531371,6.021679816,4.334146521,4.458910482,4.725155002,4.590586426,5.823023833,4.733699481,5.01092083,4.60308156,6,709
6.309728074,7.776612915,5.816342206,5.185253776,4.841357831,5.48996188,6.14095873,5.928993421,3.373476613,4.479969242,4.696919452,6,710
5.333331775,5.207637376,5.354332583,5.327104985,5.117569806,5.011957581,6.992143524,6.617795737,5.446197173,4.715947726,4.133892097,5,711
5.218461623,5.905728555,3.608962897,5.468956194,4.926346131,4.725155002,4.590586426,6.299886976,5.316652138,3.772033792,4.040054205,5,712
4.816416088,4.453698903,5.457001388,4.830625753,4.735122456,4.438352422,5.04657828,5.452130278,5.187107103,3.831028412,4.040054205,5,713
5.907682539,6.184965027,5.046326168,5.043402567,4.798863681,5.48996188,5.928162531,5.664069453,4.798471998,4.126001517,4.415405775,5,714
4.356935477,4.788782669,4.532982143,5.114328171,4.607640007,4.725155002,4.620985883,4.975267136,4.863244516,3.949017654,3.85237842,5,715
4.816416088,4.453698903,5.457001388,4.830625753,4.735122456,4.438352422,5.04657828,5.452130278,5.187107103,3.831028412,4.040054205,6,716
4.586675782,4.621240786,4.173641325,5.043402567,4.820110756,4.629554142,5.076977737,5.028251929,4.345064376,4.479969242,4.60308156,5,717
5.046156393,5.179713729,3.814300508,4.617848939,4.883851981,4.438352422,4.256192399,5.452130278,4.409836893,3.713039171,4.22772999,5,718
4.299500401,5.738186672,3.608962897,5.965435426,4.968840281,5.107558441,4.955379909,5.452130278,5.964377313,4.30298538,4.133892097,5,719
5.046156393,5.179713729,3.814300508,4.617848939,4.883851981,4.438352422,4.256192399,5.452130278,4.409836893,3.713039171,4.22772999,5,720
5.333331775,4.732935375,4.840988558,5.220716578,5.138816881,6.828373917,6.809746782,5.77003904,3.632566683,4.243990759,3.85237842,5,721
4.586675782,4.397851609,4.019638118,5.114328171,4.926346131,4.916356721,5.04657828,5.028251929,4.345064376,4.597958484,4.60308156,5,722
4.299500401,3.783531371,5.148994973,4.759700148,4.267686807,6.923974777,7.448135378,4.869297549,2.596206403,10,4.133892097,5,723
4.529240706,8.279238564,4.122306923,5.398030589,4.968840281,3.960348123,3.95219783,4.498403993,6.482557453,4.656953105,5.72913627,5,724
5.390766852,5.738186672,4.48164774,5.327104985,4.777616606,3.960348123,3.982597287,5.452130278,4.863244516,4.361980001,4.97843313,4,725
4.873851164,6.073270438,4.07097252,5.185253776,4.926346131,5.203159301,5.076977737,6.405856563,5.770059761,5.364888556,5.635298377,5,726
3.897454866,5.235561024,3.711631702,4.47599773,4.565145857,3.864747263,3.921798373,5.134221517,5.964377313,5.128910072,4.133892097,6,727
3.897454866,5.235561024,3.711631702,4.47599773,4.565145857,3.864747263,3.921798373,5.134221517,5.964377313,5.128910072,4.133892097,5,728
3.897454866,6.883056206,3.762966105,5.468956194,4.650134156,6.063567039,5.350572849,4.074525645,6.935965076,4.008012275,7.136704658,5,729
5.677942234,5.123866435,6.997033464,4.830625753,10,4.629554142,4.712184254,5.77003904,4.085974306,5.069915451,4.22772999,6,730
5.333331775,6.9389035,4.27631013,5.646270205,5.011334431,3.864747263,4.012996744,6.405856563,5.834832278,4.184996138,6.010649947,5,731
4.414370553,6.715514323,3.762966105,4.688774544,5.096322731,4.438352422,4.164994029,4.922282342,5.510969691,3.890023033,4.22772999,5,732
4.242065324,4.565393492,5.354332583,5.114328171,4.883851981,5.011957581,5.776165246,5.664069453,6.547329971,4.656953105,4.133892097,5,733
4.644110859,5.179713729,4.635650948,4.617848939,4.735122456,4.342751562,4.772983167,6.034963008,6.093922348,4.774942347,3.946216312,5,734
4.644110859,7.441529149,4.122306923,4.688774544,5.52126423,4.533953282,4.256192399,4.763327961,4.668926963,4.067006896,4.133892097,5,735
4.644110859,7.441529149,4.122306923,4.688774544,5.52126423,4.533953282,4.256192399,4.763327961,4.668926963,4.067006896,4.133892097,5,736
